Mineralienwelt 2 / 93,Jaroslav Hyrsl,Die neuesten Mineralfunde in der tschechischen und in der slowakischen Republik,,
Mineralienwelt 2 / 93,Peter Lyckberg,Eine Reise zu den klassischen Edelsteinpegmatiten von Mursinka und Alabaska sowie zu den Smaragdvorkommen im Bereich Takovaja im Ural Teil 2,,
Mineralienwelt 2 / 93,"Günther Blaß, Hans Werner Graf","Glaukokerinit, Gediegenes Eisen, Skorodit, Natrium-Carbonat-Hydroxid von der Zinkhütte Münsterbusch",,
Mineralienwelt 2 / 93,"Günther Blaß, Hans Werner Graf","Siderit, Akaganeit, Rosasit, Parasymplesit, Hemimorphit, Wurtzit, Nahcolith, gediegenes Eisen, Caledonit, Basaluminit, Sundiusit, Thaumasit, gediegenes Blei, Valentinit und PbNa-Carbonat-Hydroxid von der Schlackenhalde Genna",,
Mineralienwelt 2 / 93,"Günther Blaß, Hans Werner Graf",Posnjakit und Mimetesit von den Schlackenhalden des Richelsdorfer Gebirge,,
Mineralienwelt 2 / 93,"Günther Blaß, Hans Werner Graf","Chalkanthit und Rozenit von Walchen, Steierrmark",,
Mineralienwelt 3 / 93,Gerhard Niedermayr,"Gediegenes Kupfer aus dem Steinbruch Holler in Badersdorf im Burgenland, Österreich",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1993 03 300.pdf
Mineralienwelt 3 / 93,Redaktion,Goldrausch in Norwegen,Teinit,
Mineralienwelt 3 / 93,Gerhard Niedermayr,"Das Einschlußbild synthetischer, nach dem Verneuil-Verfahren hergestellter Korunde",,
Mineralienwelt 3 / 93,"Karl Fabritz, Ivan Prachar","Interessante Mineralfunde aus dem Steinbruch Vechec, Slowakei",,
Mineralienwelt 3 / 93,Horst Hanke  ,"Die Kieslagerstätten auf der Halbinsel Chalcidiki, Nordgriechenland",,
Mineralienwelt 3 / 93,"Hermann Joachim, Frank Oppenländer",Das südliche Bad Rippoldsauer Bergbaurevier und seine Mineralien,,
Mineralienwelt 3 / 93,Christian Schlomann,"Der St.Michael´s Mount in Cornwall, England",Zinnvorkommen,
Mineralienwelt 3 / 93,Redaktion,Das Mineralienmuseum Pforzheim,,
Mineralienwelt 3 / 93,Dorothea Grolig,"Amethyst vom Wildenkogel in Osttirol, Österreich",,
Mineralienwelt 3 / 93,Peter Lyckberg,Eine Reise zu den Smaragdvorkommen im Bereich von Takovaja im Ural,,
Mineralienwelt 3 / 93,"Antonin Kasparek, Reiner Haake","Die Minerale der Granitkontakte bei Zulova, Schlesien, Tschechien",,
Mineralienwelt 4 / 93,Hans Werner Graf,Quarzkristalle aus der Nordeifel,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1993 04 300.pdf
Mineralienwelt 4 / 93,"Gerhard Niedermayr, F.Brandstätter, F.Litscher, J.Mörtl","Lanthanit, Mordenit und andere Minerale aus dem Falkenbergtunnel in Klagenfurt, Kärnten, Österreich",,
Mineralienwelt 4 / 93,"Thomas Seifert, Günther Riedrich",Die Achate im Melaphyr von Gröppendorf bei Hubertusburg in Sachsen,,
Mineralienwelt 4 / 93,Barabara L.Muntyan,10 interessante Fundstellen in Colorado,"Home Sweet Home Mine, Crystal Peak District, Camp Bird Mine, Sunnyside Mine, Idarado Mine, Climax, Mount Antero, Mount White, Eagle Mine (Gilman), Leadville, Stoneham",
Mineralienwelt 4 / 93,Gerhard Niedermayr,"Die Bergkristalle aus dem römischen Handelszentrum auf dem Magdalensberg in Kärnten, Österreich",,
Mineralienwelt 4 / 93,Gerhard Niedermayr,Einschlüße in Saphir,,
Mineralienwelt 4 / 93,Vladimiir Zacek,Mineralparagenesen von brennenden Kohlehalden,,
Mineralienwelt 4 / 93,"Günther Blaß, Helmut Strehler",Mineralbildungen in einer durch Selbstentzündung brennenden Berghalde des Aachener Steinkohlereviers,,
Mineralienwelt 4 / 93,Martin Habel,"Die Minerale vom Bau der Wassersperre Frauenau, Bayerischer Wald",,
Mineralienwelt 4 / 93,"Günther Blaß, Franz Els",Über den Erstfund von Hydrotalkitkristallen vom Schellkopf bei Brenk in der Vulkaneifel,,
Mineralienwelt 4 / 93,Gustav Schuler,Calcite aus der Unterwelt,,
Mineralienwelt 5 / 93,Michael Pitschel,Das Wolkenburger Bergbaugebiet und seine Mineralien,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1993 05 300.pdf
Mineralienwelt 5 / 93,Redaktion,"Mozartit, ein neues Mineral von Cerchiara, La Spezia",,
Mineralienwelt 5 / 93,Redaktion,"Wurtzit von Crevoladossola, Novarra",,
Mineralienwelt 5 / 93,"Thomas Witzke, Thomas Giesler","Dufrenit und Opal von Rengersdorf, Lausitz",,
Mineralienwelt 5 / 93,Gerhard Niedermayr,Diffusionsbehandelte Korunde,,
Mineralienwelt 5 / 93,Rainer Eggert,"Mineralien aus dem Gangzug des ehemaligen Bergbaurevier Altlay, Hunsrück",,
Mineralienwelt 5 / 93,Rudolf Duda,"Die Mineralien der Gold- und Silberlagerstätte Kremnitz (Kremnica), Slowakei",,
Mineralienwelt 5 / 93,"L.S. Skobel, I.I. Nekhanenko, N.P. Popova","Axinitfunde in der Lagerstätte Puiva, Polarural",,
Mineralienwelt 5 / 93,Bernhard Strategier,"Über neue Anbrüche von Anglesit und Phosgenit in Monteponi, Sardinien",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Magnesioferrit, Goethit, Smectit, Phillipsit und Chabasit vom Eicher sattel, Eifel",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Xenotim-(Y), Apatit, Mullit und Spinell vom Ettringer Bellerberg, Eifel",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Thorianit , Ilmenorutil, Perrierit und Baryt von den Mendiger Grubenfeldern, Eifel",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Romanechit, Rancieit, Wöhlerit, Galenit, Chalkopyrit und Wilhendersonit von der Löhley, Eifel",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Chalkosiderit und Coronadit von der Grube schöne Aussicht im Westerwald,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Schwefel, Metastibnit, Langit, Kermesit und Senarmontit von der Grube Apollo, Raubach",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf","Synchisit-(Ce) und Mikroklin vom Steinbruch Hechtsberg, Schwarzwald",,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Anatas vom Steinbruch bei Rötenbach,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Anatas von Schweighausen,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Corkit von der Grube Erzengel Gabriel,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",ein Mischkristall der Reihe Gorceixit-Goyazit von der Grube Clara,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Bottinoit aus dem Siegerland,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Katoit vom Zeilberg,,
Mineralienwelt 5 / 93,"Günther Blaß, Hans Werner Graf",Clarait von Brixlegg,,
Mineralienwelt 5 / 93,Fred Steinar Nordrum,"Die Dalen-Kjorholt-Kalksteingrube in Südnorwegen, ein neuer Fundort für excellente Calcitstufen",,
Mineralienwelt 6 / 93,Gerhard Niedermayr,"Ein weiterer Neufund prächtiger Rutilquarze vom Magdalensberg in Kärnten, Österreich",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1993 06 300.pdf
Mineralienwelt 6 / 93,"Francesco Bedogne, Enrico Sciesa","Die Demantoide vom Val Malenco, Sondrio, Italien",,
Mineralienwelt 6 / 93,Kurt Folie,150 Jahre Burgum - eine klassische Fundstelle für Zirkon in Südtirol,,
Mineralienwelt 6 / 93,Stefan Graeser,Armenit vom Simplon - ein sensationeller Neufund,,
Mineralienwelt 6 / 93,"Gerhard Niedermayr, Franz Brandstätter, Fritz Lischer","Analcim, Ferrierit, Heulandit und Mordenit vom Ehrentaler Berg in Klagenfurt, Kärnten",,
Mineralienwelt 6 / 93,"Helge Grolig, Dorothea Grolig, Gerhard Niedermayr",Die Kluftmineralien der Brucker Hochalpe in der Steiermark,,
Mineralienwelt 6 / 93,Erwin Burgsteiner,Juwel im Pinzgau: Alois Steiner,,
Mineralienwelt 6 / 93,Hasso Lutz  Gehrmann,Achtung: Gefahren bei der alpinen Mineraliensuche,,
Mineralienwelt 6 / 93,Gerhard Niedermayr,Alpine Klüfte,,
Mineralienwelt 6 / 93,Redaktion,Alpine Klüfte in Norwegen,,
Mineralienwelt 1 / 94,Gerhard Sansoni,"Über Erzstufenfunde aus mittelalterlichen Abfallgruben in Freiberg, Sachsen",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 01 300.pdf
Mineralienwelt 1 / 94,Steffen Jahn,Probleme mit falsch benannten Mineralstufen aus dem Erzgebirge,"Triphylin, Ehrenfriedersdorf",
Mineralienwelt 1 / 94,"Hans-Peter Schertl, Olaf Medenbach",Coesit-führender Pyrop-Quarzit - ein spektakuläres Gestein aus dem Dora-Meira-Massiv in den Westalpen,Ellenbergerit,
Mineralienwelt 1 / 94,Gerhard Niedermayr,Einschlüße in Almandin,,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Steacyit, Magnetit-Hercynit-Verwachsung und Fergusonit-(Y) von den Mendiger Grubenfeldern",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Hetaerolith vom Kahlenberg, Mechernich",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Anatas und Cuproadamin von der Grube Maubacher Bleiberg, Eifel",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Schwefel von der Grube Breinigerberg, Stolberg",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf",Zink-Schulenbergit von Münsterbusch,,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Allanit-(Ce) und Anglesit vom Henneberg, Thüringen",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Schwefel von der Grube Jost-Christian, Harz",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Tsumcorit von der Grube Clemenslust, Westerwald",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Sjögrenit vom Steinbruch Huber, Winklarn",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Brownmillerit, Alunit, Zink-Schulenbergit, Dypingit, Switzerit und Metaswitzerit von Genna",,
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf","Nickenichit, ein neues Mineral aus der Vulkaneifel",,
Mineralienwelt 1 / 94,Reiner Haake,Die Mineralien der Flußspatgrube Schönbrunn bei Oelsnitz im Vogtland,,
Mineralienwelt 1 / 94,"Hermann Joachim, Frank Oppenländer","Der Adlergang in Wittichen, Schwarzwald",,
Mineralienwelt 1 / 94,"Francesco Demartin, Carlo Maria Grammacioli, Gerhard Niedermayr",Euklase in den Alpen - Ein Neufund aus der Schweiz,"Pizzo Giubine, Gotthard, Tessin, Schweiz",
Mineralienwelt 1 / 94,"Günther Blaß, Hans Werner Graf",Kristalle mit ungewöhnlicher Tracht und ungewöhnlichem Habitus,"Fluorit, Grube Clara und Zirkon, Mendig",
Mineralienwelt 2 / 94,Gerhard Niedermayr,Wie gefährlich sind Uranmineralien für Sammler ?,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 02 300.pdf
Mineralienwelt 2 / 94,Max Bichler,Anwendung von nuklearen Methoden zur Untersuchung von Mineralien und Edelsteinen,,
Mineralienwelt 2 / 94,"Andre Wendland, Tilo Pönitz","Serpierit- Erstfund aus Freiberg, Sachsen",,
Mineralienwelt 2 / 94,Martin Habel,Die Apophyllit-Paragenese vom Graphitbergbau Kropfmühl im Bayerischen Wald,,
Mineralienwelt 2 / 94,"Astrid Haugen, Hans Vidar Ellingsen",Asbecasit - ein Neufund in Norwegen,,
Mineralienwelt 2 / 94,Claudio Albertini,Mineralogische Seltenheiten vom Monte Cervandone (Alpe Devero / Italien - Binntal / Schweiz) Teil 1,,
Mineralienwelt 2 / 94,Redaktion,Das norwegische Bergwerksmuseum in Kongsberg,,
Mineralienwelt 2 / 94,"Günther Blaß, Bernd Ternes","Über den Erstfund von Pyroxmangit vom Bellerberg bei Ettringen, Vulkaneifel",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Chromit und Chromdiopsid vom Ettringer Bellerberg, Eifel",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Sodalith, Gonnardit, Volborthit, Malachit und Chrysokoll von der Grauley bei Hillesheim, Eifel",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Mullit, Sillimanit und Goethit von den Mendiger Grubenfeldern, Eifel",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Illit vom Niveglisberg bei Drees, Eifel",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Kaatialait von Sankt Andreasberg, Harz",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Carollit von der Grube Pius, Siegerland",,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf",Pokrovskit vom Steinbruch Huber,,
Mineralienwelt 2 / 94,"Günther Blaß, Hans Werner Graf","Dolokmit,Calcit, Brucit, Hureaulith, Beusit, Ferroalluaudit, Phosphosideritund Ferristrunzit von Genna",,
Mineralienwelt 3 / 94,Gerhard Niedermayr,Dubletten und Tripletten,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 03 300.pdf
Mineralienwelt 3 / 94,Redaktion,Schöne Mineralien aus dem Setesdal Mineral Park,,
Mineralienwelt 3 / 94,"Günther Blaß, Arthur Wittern","Neue Mineralien von der Rubicon Mine bei Karibib, Namibia",,
Mineralienwelt 3 / 94,Claudio Albertini,Mineralogische Seltenheiten vom Monte Cervandone (Alpe Devero / Italien - Binntal / Schweiz) Teil 2,,
Mineralienwelt 3 / 94,Helmut Zyprian,Mikroachate aus Thüringen,,
Mineralienwelt 3 / 94,Karl-Heinz Gottschalk,Neue Erkenntnisse und Probleme zum Bergbau und zur Geologie der Grube Silberbrünnle bei Gengenbach im Schwarzwald,,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf",Ungewöhnliche Kristallformen : Calcit,,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf","Rhodochrosit pseudomorph nach Dolomit, Phillipsburgit, Bindheimit, Mottramit, und eine Umhüllungspseudomorphose von Limonit nach Calcit von der Grube Clara",,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf",gediegenes Antimon vom Steinbruch Artenberg,,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf",Arsenoflorencit-(Ce) von der Grube Silberbrünnle,,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf",Graphit von der Grube Gottesehre,,
Mineralienwelt 3 / 94,"Günther Blaß, Hans Werner Graf",Smithsonit von der Grube Friedrichssegen,,
Mineralienwelt 4 / 94,"Günther Blaß, Hans Werner Graf",Ungewöhnliche Kristallformen: Pyrit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 04 300.pdf.pdf
Mineralienwelt 4 / 94,"Tilo Pönitz, Andre Wendland, Berndt Fischer","Erstfund von Tetraedrit im Granitsteinbruch Naundorf bei Freiberg, sachsen",,
Mineralienwelt 4 / 94,Gerhard Niedermayr,Synthetische nach dem Schmeldiffusionsverfahren hergestellte Smaragde,,
Mineralienwelt 4 / 94,Gerhard Niedermayr,Edel- und Schmucksteine aus Österreich,,
Mineralienwelt 4 / 94,"Ludi von Bezing, Jens Gutzmer",Das Kalahari-Manganerzfeld und seine Mineralien Teil 1,,
Mineralienwelt 4 / 94,"Reiner Arnemann, Dieter Ludewig, Helmut Seite",Ein Türkisfund auf einer neuen Phosphatfundstelle im Sauerland,,
Mineralienwelt 4 / 94,"Gertraud Andree, Roland Andree",Achate von den Feldern des Landkreises Birkenfeld,,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf",Ein neues Reevesit-Vorkommen aus dem Danielstollen bei Leogang,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 05 300.pdf.pdf
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf, Werner Krause",Klinohumit vom Emmelberg - ein Erstfund für die Vulkaneifel,,
Mineralienwelt 5 / 94,Gerhard Niedermayr,Einschlüsse in Opal,,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf",Chabasit vom Leilenkopf in der Eifel,,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf","Bornit und Chalkopyrit von der Grauley, Eifel",,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf","Apatit, Lavenit und Ilmenorutil von den Mendiger Grubenfeldern, Eifel",,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf","Apatit vom Nickenicher Weinberg, Eifel",,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf","Beyerit, Chrysokoll, Mixit, Eulytin, Malachit und Bismutit vom Steinbruch hechtsberg",,
Mineralienwelt 5 / 94,"Günther Blaß, Hans Werner Graf",Ein Mischkristall Duftit-Konichalcit von der Grube Silberbrünnle im Schwarzwald,,
Mineralienwelt 5 / 94,Jiri Kourimsky,Opal,,
Mineralienwelt 5 / 94,"Ludi von Bezing, Jens Gutzmer",Das Kalahari-Manganerzfeld und seine Mineralien Teil 1,,
Mineralienwelt 5 / 94,"Bernhard Reiman, Nicola Reimann",Tessinerhabitusquarz vom Vallegiagletscher in der Schweiz,,
Mineralienwelt 5 / 94,Steffen Jahn,"Mimetesit-Pyromorphit Mischkristalle von der Grube ""Altväter samt Eschig"" bei Sayda, Osterzgebirge, Sachsen",,
Mineralienwelt 5 / 94,Jiri Sejkora,Neue Mineralien von Harrachov und Ryzoviste im Tschechischen Massiv,,
Mineralienwelt 6 / 94D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1994 06 300.pdf,Stefan König,Neue Azuritfunde in Tsumeb,,
Mineralienwelt 6 / 94,"A.A. Levinson, J.J. Gurney und M.B.Kirkley",Diamantvorkommen und Diamantproduktion,,
Mineralienwelt 6 / 94,"Günther Blaß, Hans Werner Graf","Die Grube ""Sophie"" bei Gosenbach im Siegerland und ihre Mineralien",,
Mineralienwelt 6 / 94,Christian Schlomann,Botallack - Cornwalls eindrucksvollste Mine,,
Mineralienwelt 6 / 94,"Günther Blaß, Hans Werner Graf","Über neue Mineralien vom Ettringer Bellerberg, Eifel","Grandidierit, Jakobsit, Calciobetafit, Graphit, Markasit,Covellin, Ilmenit",
Mineralienwelt 1 / 95,"Vladimir Zacek, Stanislav Oplustil, Anna Mayova, Fritz R.Meyer","Die Mineralien von Kladno in Mittelböhmen, Tschechien",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 01 300.pdf.pdf
Mineralienwelt 1 / 95,Hans Dürstling,"Die Einmann Goldgrube Renfrew, Nova Scotia, Kanada",,
Mineralienwelt 1 / 95,"I.G.Argamakov, V.V.Gordienko, M.Kotrly, I.A.Zukova","Die Pegmatit- ""Schmuckdose"" im Lovozero-Massiv, Halbinsel Kola, Russland",,
Mineralienwelt 1 / 95,Martin Habel,Neufunde aus dem östlischen Bayrischen Wald,,
Mineralienwelt 1 / 95,"Frantisek Novak, Jiri Jansa, Petr Paulis","Die Indium-Mineralisation Sn-W der Lagerstätte Zinnwald (Cinovec) im Erzgebirge, Tschechien","Dzahlindit, Roquesit",
Mineralienwelt 1 / 95,Franz Tuma,Auf Mineraliensuche im Burgenland einmal anders,,
Mineralienwelt 1 / 95,Heinz Ziehr,Schwarzer Turmalin beim großen Falkenstein nordöstlich von Zwiesel im Bayerischen Wald,,
Mineralienwelt 2 / 95,Gerhard Niedermayr,Einschlüsse in Turmalin,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 02 300.pdf
Mineralienwelt 2 / 95,"Ana Hinterlechner-Ravnik, Olaf Medenbach, Gerhard Niedermayr","Calcio-Ankylit aus einem Tonalitsteinbruch bei Cezlak, WNW Slovenska Bistrica, Slowenien",,
Mineralienwelt 2 / 95,"E.V.Burlakov, M.Kotrly","Zur Mineralogie der alpinen Klüfte im Pripolyarni Ural, Rußland",,
Mineralienwelt 2 / 95,Dieter Bartnik,"Bergbaugeschichte, Geologie und Mineralogie der Zechsteinablagerungen in der Mügelner Mulde, Sachsen",,
Mineralienwelt 2 / 95,"Günther Blaß, Hans Werner Graf",Neufunde von Schlackenhalden in der nördlichen Eifel Teil 1,,
Mineralienwelt 2 / 95,"Petr Paulis, Reiner Haake","Zur Geologie und Mineralogie der Lagerstätten in der Umgebung von Krupka (Graupen) bei Teplice (Teplitz) in Böhmen, Tschechien",,
Mineralienwelt 3 / 95,Gerhard Niedermayr,Synthetische Spinelle,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 03 300.pdf.pdf
Mineralienwelt 3 / 95,Rainer Bode,Eulytin-Erstfund für Östereich aus dem Pinzgau,,
Mineralienwelt 3 / 95,"Gerhard Niedermayr, Patsy Parker",Die Stundenglas - Gipse aus dem Salt Plains National Wildlife Refuge in Oklahoma,,
Mineralienwelt 3 / 95,"Bruce Cairncross, Jens Gutzmer","Ungewöhnliche Quarzparagenesen aus dem Kupferbergbaudistrikt Messina, Südafrika",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Neufunde von Schlackenhalden in der nördlichen Eifel Teil 2,,
Mineralienwelt 3 / 95,Jaroslav Hyrsl,Mineralienbildungen aus vulkanischen Sublimaten,,
Mineralienwelt 3 / 95,Markus Henrich,Semseyit und Plagionit- seltene Bleispießglanze aus dem Siegerland,,
Mineralienwelt 3 / 95,Hermann Joachim,"Bornit-Vorkommen Grötzingen-Berghausen bei Karlsruhe, eien Grabenrandmineralisation ?",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Rutil vom Saubachriß bei Muldenberg in Thüringen,,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Bismutit von der Grube Virneberg,,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Rauenthalit und Bindheimit von der Grube Clara,,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf","Pseudomorphose von Crandallit nach Anglesit vom Hardt-Kopf, Sauerland",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf","Zinkrosasit, Monticellit, Antimon gediegen und Pigeonit von Genna",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Siderit und Lepidokrokit von Joldelund,,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf",Monohydrocalcit von der Juliushütte im Harz,,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf","Cuprit vom Ettringer Bellerberg, Eifel",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf","Vivianit vom Nickenicher Sattel, Eifel",,
Mineralienwelt 3 / 95,"Günther Blaß, Hans Werner Graf","Magnesit von Mendig, Eifel",,
Mineralienwelt 3 / 95,Werner Krause,"Eine Paragenese mit Ferrilotharmeyerit, Chenevixit, Konichalcit, Cuproadamin und Silberamalgam von Tsumeb, Namibia",,
Mineralienwelt 4 / 95,Torgeir T.Garmo,Neue Mineralienfunde in Norwegen im Jahr 1994,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 04 300.pdf
Mineralienwelt 4 / 95,"F.Leitner, G.Niedermayr","Die Mineralschätze Kärntens in der Landesausstellung in Hüttenberg, Österreich",Kahlerit,
Mineralienwelt 4 / 95,Redaktion,Die neuen Funde aus der Cavradischlucht,,
Mineralienwelt 4 / 95,Redaktion,Neue Funde im Aostatal,Boulangerit vom Miagegletscher,
Mineralienwelt 4 / 95,Redaktion,"Mineralogische Neuigkeiten aus dem Talschluß des Mellotales bei Sondrio, Lombardei",,
Mineralienwelt 4 / 95,Gerhard Niedermayr,Einschlußphänomene in Quarz,,
Mineralienwelt 4 / 95,Gerhard Niedermayr,Die Bletterbachschlucht bei Radein (Redagno) in Südtirol,,
Mineralienwelt 4 / 95,Thomas Witzke,Kratochvillit,,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Mineralogische Neuigkeiten vom Hardtkopf bei Sundern-Linnepe, Sauerland",,
Mineralienwelt 4 / 95,Timo Scharf,Mineralien aus dem Trias um Jena,,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Anhydrit, Laihunit und Rozenit vom Ettringer Bellerberg, Eifel",,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Sylvin von Mendig, Eifel",,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf",Ixiolith vom Steinbruch Gärtnerskopf im Odenwald,,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Miargyrit vom Münstergrund, Schwarzwald",,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf",Rhodochrosit und Ferristrunzit von Genna,,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Cyanotrichit, Gibbsit und Jarosit vom Leyer Stollen m Siegerland",,
Mineralienwelt 4 / 95,"Günther Blaß, Hans Werner Graf","Pumpellyit, Brookit, Aeschynit-(Y), Tantalaeschynit-(Ce), Titanit und ein Chloritmineral vom Steinbruch Henneberg in Thüringen",,
Mineralienwelt 4 / 95,Franz Weiland,PC-Programme in der Mineralienwelt,,
Mineralienwelt 4 / 95,Olaf Medenbach,Das neue SHAPE für Windows,,
Mineralienwelt 5 / 95,"Günther Blaß, Hans Werner Graf","Die ehemalige Grube ""Käusersteimel"" im Siegerland - der 3.Fundort für das Kupferphospat Ludjibait",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 05 300.pdf
Mineralienwelt 5 / 95,"Olaf Medenbach, Peter W.Mirland, Peter Kubath","Rho und Phi, Omega und Delta - Die Winkelmessung in der Mineralogie",Goniometer,
Mineralienwelt 5 / 95,"Karlheinz Gottschalk, Hermann Joachim, Frank Oppenländer",Die Grube Silberbrünnle bei Gengenbach im mittleren Schwarzwald und ihre Mineralien,!,
Mineralienwelt 6 / 95,"Günther Blaß, Hans Werner Graf","Namibit, ein Neufund aus dem Schwarzwald",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralienwelt\Mineralienwelt als pdf\Mineralienwelt 1995 06 300.pdf
Mineralienwelt 6 / 95,"F.Brandstätter, O. Medenbach, G.Niedermayr",Anatas in ungewöhnlicher Ausbildung aus dem Lohningersteinbruch in der Rauris,,
