Mineralogical Record 3/ 1971,Harald W. Miller,Rhodochrosite Crystal Localities in the West ,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1971 03 300.pdf
Mineralogical Record 3/ 1971,Joel E. Arem,The State of the Art: X·Ray Crystallography- Part ll: Single Crystal Methods ,,
Mineralogical Record 3/ 1971,Paul Yaffe,Four of a Kind,,
Mineralogical Record 3/ 1971,S. A. Williams and Ba Saw Khin,"Chalcoalumite from Bisbee, Arizona",,
Mineralogical Record 3/ 1971,Richard V. Dietrich,Occurrance of Buetschliite East of the Rocky Mountains,,
Mineralogical Record 3/ 1971,Brian Mason,"Ytterby, Sweden: A Classic Mineral Locality",,
Mineralogical Record 3/ 1971,"Ted Agos, Dave Richerson, and A. J. Regis",New Minerals from Mont St. Hilaire.·Ouebec,,
Mineralogical Record 4/ 1971,Garrett Powell Baker,The 1971 Pacific Micromount Conference,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1971 04 300 ls.pdf
Mineralogical Record 4/ 1971,H. Earl Pemberton,New Minerals from California,,
Mineralogical Record 4/ 1971,Daniel J. Milton and Harry Bastron,"Churchite and Florencite-(Nd) from Sausalito, California",,
Mineralogical Record 4/ 1971,Gerhard H. H. Muehle,Antarcticite from California,,
Mineralogical Record 4/ 1971,Joel E. Arem,The State of the Art: X-Flay Crystallography — Part III: The Powder Method,,
Mineralogical Record 4/ 1971,Francis T. Jones,"A New Mineral from the Gem Mine, San Benito County. California: A Progress Report",,
Mineralogical Record 4/ 1971,William G. Lehnert,A Wavellite and Strengite Occurrence in Tennessee,,
Mineralogical Record 5/ 1971,J. Douglas Scott,Collecting Rare Sulphosalts in British Columbia,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1971 05 300.pdf
Mineralogical Record 5/ 1971,"John F. Clarkson, W. L. Roberts and A. L. Lingard","Hidalgoite from Gold Hill, Utah",,
Mineralogical Record 5/ 1971,Wayne C. Leicht,Minerals of the Grandview Mine,,
Mineralogical Record 5/ 1971,Richard S. Mitchell and Sandra M. Knowlton,"Crandallite from Gore, Frederick County, Virginia",,
Mineralogical Record 5/ 1971,H. Earl Pemberton and Richard A. Bideaux,An Occurrence of Svanbergite in California,,
Mineralogical Record 5/ 1971,W. H. Dennen and Anita M. Puckett,On the Chemistry and Color of Rose Quartz,,
Mineralogical Record 5/ 1971,Clifford Frondel,Early Mineral Specimens from New England ,,
Mineralogical Record 6/ 1971,Wendell E. Wilson,Classic Locality: The Apache Mine,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1971 06 300.pdf
Mineralogical Record 6/ 1971,J. V. Sanders and P. J. Darragh,The Microstructure of Precious Opal ,,
Mineralogical Record 6/ 1971,Brian Mason,"Merrillite and Whitlockite, or What’s in a Name?",,
Mineralogical Record 1/ 1972,Gunnar Raade,"Mineralogy of the Miarolitic Cavities in the Plutonic Rocks of the Oslo Region, Norway",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 01 300.pdf
Mineralogical Record 1/ 1972,P. H. Ribbe,Interference Colors in Oil Slicks and Feldspars,,
Mineralogical Record 1/ 1972,K. Nassau,"The State ot the Art - Crystal Growth, Part 1",,
Mineralogical Record 1/ 1972,Rudy W. Tschernich,"Zeolites From Skookumchuck Dam, Washington",,
Mineralogical Record 1/ 1972,Stig G. Adolfsson,"Hakansboda Copper and Cobalt Deposit, Sweden",,
Mineralogical Record 2/ 1972,K. Nassau,"The State of the Art-Crystal Growth, Part 2",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 02 300.pdf
Mineralogical Record 2/ 1972,David K. Cook,"Willemite From the Andover Iron Mine, Andover, New Jersey",,
Mineralogical Record 2/ 1972,D. D. Hogarth,"The Evans - Lou Pegmatite, Quebec",,
Mineralogical Record 2/ 1972,H. Earl Pemberton,"Antimony Peak: A Rerun of a Field Trip, 110 Years Later ",,
Mineralogical Record 2/ 1972,Richard V. Gaines,"New Data on Emmonsite, and a Second Locality for Sonoraite",,
Mineralogical Record 2/ 1972,Kent C. Brannock,Sphalerite and Associated Minerals from East Tennessee,,
Mineralogical Record 3/ 1972,K. Nassau,"The State of the Art – CrystaI Growth, Part 3 (Conclusion)",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 03 300.pdf
Mineralogical Record 3/ 1972,Albert H. Chapman,"On a Spectacular Find of Crocoite in the Adelaide Mine, Dundas, Tasmania",,
Mineralogical Record 3/ 1972,John S. White Jr.,"Tennantite – Tetrahedrite from Naica, Chihuahua, Mexico ",,
Mineralogical Record 3/ 1972,Francesco Bedogne and Renato Pagano,Mineral Collecting in Val Malenco,,
Mineralogical Record 4/ 1972,Wendell E. Wilson,The State of the Art – The Electron Microscopes and Electron Microprobe,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 04 300.pdf
Mineralogical Record 4/ 1972,"L. F. Aristarain and C. S. Hurlbut, Jr.",Boron Minerals and Deposits,,
Mineralogical Record 4/ 1972,John C. Medici,"Minerals of the Fairfax Quarry, Centreville, Virginia",,
Mineralogical Record 5/ 1972,"Robert B. Finkelman, John J. Matzko, Ching Chang Woo, John S. White, Jr., Walter R. Brown","A Scanning Electron Microscopy Study of Minerals in Geodes from Chihuahua, Mexico",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 05 300.pdf
Mineralogical Record 5/ 1972,"L. F. Aristarain, C. S. Hurlbut, Jr.","Boron Minerals and Deposits, Part 2 ",,
Mineralogical Record 5/ 1972,Farkhonda Hassan,Amethyst,,
Mineralogical Record 5/ 1972,Louise S. Stevenson,Walter F. Ferrier and the Ferrier Mineral Collections,,
Mineralogical Record 5/ 1972,Michael Fleischer,What’s in a Name; Mac vs. Mc in Mineral Names,,
Mineralogical Record 6/ 1972,Stanley B. Keith,Mineralogy and Paragenesis of the 79 Mine Lead-Zinc-Copper Deposit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1972 06 300.pdf
Mineralogical Record 6/ 1972,Wendell E. Wilson,Folio: the 79 Mine,,
Mineralogical Record 1/ 1973,R. I. Gait,"Quartz, Quartz, Quartz",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 01 300.pdf
Mineralogical Record 1/ 1973,Wendell E. Wilson,Results: The Mineralogical Record Readership Interest Survey ,,
Mineralogical Record 1/ 1973,"P. Bariand, F. Cesbron, H. Vachey, M. Sadrzadeh","Hydromagnesite from Soghan, Iran",,
Mineralogical Record 1/ 1973,"James W. Minette, David P. Wilber","Hydroboracite from the Thompson Mine, Death Valley",,
Mineralogical Record 1/ 1973,"John S. White, Jr., Joseph A. Nelen","Tetrawickmanite, Tetragonal MnSn(OH)6 - A New Mineral from North Carolina ",,
Mineralogical Record 1/ 1973,Janet Hammond,"The Stevenson Bennett Mine, New Mexico",,
Mineralogical Record 1/ 1973,Sergio Gallo,The Mines of Traversella,,
Mineralogical Record 2/ 1973,Werner Lieber,Trepca and Its Minerals,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 02 300.pdf
Mineralogical Record 2/ 1973,David K. Cook,"Recent Work on the Minerals of Franklin and Sterling Hill, New Jersey",,
Mineralogical Record 2/ 1973,"J. D. Stephens, Eldon Bray","Occurrence and Infrared Analysis of Unusual Zeolitic Minerals from Bingham, Utah",,
Mineralogical Record 2/ 1973,"John S. White, Jr., Joel E. Arem, Joseph A. Nelen, Peter B. Leavens, Richard W. Thomssen","Brannockite, A New Tin Mineral",,
Mineralogical Record 3/ 1973,Paul Brian Moore,Pegmatite Phosphates Descriptive Mineralogy and Crystal Chemistry,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 03 300.pdf
Mineralogical Record 3/ 1973,"Paul Brian Moore, Jun lto","Wyllieite, Na2Fe2Al(PO4)3, A New Species",,
Mineralogical Record 4/ 1973,"John W. Anthony, W. John McLean","Epitaxial Overgrowths of Tennantite on Octahedral Pyrite from Quiruvilca, Peru",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 04 300.pdf
Mineralogical Record 4/ 1973,Joel E. Arem,"Idocrase (Vesuvianite) - A 250-Year Puzzle, Part I",,
Mineralogical Record 4/ 1973,John Sinkankas,Dot Projection Method of Beproducing Crystal Drawings With Advice on Crystal Drawing in General,,
Mineralogical Record 4/ 1973,Richard S. Mitchell,"Metamict Minerals: A Review, Part I",,
Mineralogical Record 4/ 1973,"George B. McCormick, G. Bryan Bailey",Brown Calcite from Iowa,,
Mineralogical Record 5/ 1973,Peter V. Newman,Scawtite From Java,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 05 300.pdf
Mineralogical Record 5/ 1973,Jacques P. & Jeannine O. Cassedanne,"Minerals From the Lavra da Ilha Pegmatite, Brazil",,
Mineralogical Record 5/ 1973,Richard S. Mitchell,"Metamict Minerals: A Review, Part Il",,
Mineralogical Record 5/ 1973,"A. Lucio, R. V. Gaines","The Minerals of the Morro Velho Gold Mine, Brazil",,
Mineralogical Record 6/ 1973,Arthur Montgomery,"An American Mineralogist, Part 1",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1973 06 300.pdf
Mineralogical Record 6/ 1973,Jacques P. and Jeannine O. Cassedanne,"Black Quartz from Vitoria da Conquista, Brazil",,
Mineralogical Record 6/ 1973,"John S. White, Jr.","Extreme Symmetrical Distortion of Pyrite from Naica, Mexico",,
Mineralogical Record 6/ 1973,H. Earl Pemberton,Colemanite Type Locality and Describer,,
Mineralogical Record 6/ 1973,Robert W. Jones,The Mark Chance Bandy Mineral Collection,,
Mineralogical Record 6/ 1973,"Paul B. Moore, Dennis H. Lund, and Kenneth L.Keester","Bjarebyite, (Ba,Sr)(Mn,Fe,Mg)2A12(OH)3(PO4)3, A New Species",,
Mineralogical Record 6/ 1973,Richard S. Mitchell and Alice S. Corey,"Braunite and Sursassite from Los Angeles County, California",,
Mineralogical Record 1/ 1974,Wendell E. Wilson and Douglas K. Miller,Minerals of the Rowley Mine,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 01 300.pdf
Mineralogical Record 1/ 1974,Arthur Montgomery,"An American Mineralogist, Part ll",,
Mineralogical Record 2/ 1974,Arthur Montgomery,"An American Nlineralogist, Part lll",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 02 300.pdf
Mineralogical Record 2/ 1974,James W. Minette and Gerhard Muehle,Colemanite from the Thompson Mine,,
Mineralogical Record 2/ 1974,Andreas Haji-\/assiliou,Uranium Mineralization - Uraninite,,
Mineralogical Record 3/ 1974,Jack Halpern,An American in Altdorf,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 03 300.pdf
Mineralogical Record 3/ 1974,Pei-lin Tien,An Occurrence of Vivianite Nodules in North Carolina,,
Mineralogical Record 3/ 1974,Arthur Montgomery,"American Mineralogist, Part IV",,
Mineralogical Record 3/ 1974,by Wendell E. Wilson,A Guide to Underground Collecting ,,
Mineralogical Record 4/ 1974,Gary L. Carter,"Varieties of Siderite Occuring in Vesicular Basalt Between Moscow, Idaho, and Pullman, Washington",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 04 300.pdf
Mineralogical Record 4/ 1974,Arthur Montgomery,"An American Mineralogist, Part V",,
Mineralogical Record 4/ 1974,Gerhard G.H. Muehle,"Colemanite Pseudomorphs from the Corkscrew mine, Death Valley, California",,
Mineralogical Record 4/ 1974,Donald D. Hogarth,"The Discovery of Apatite on the Lievre River, Quebec",,
Mineralogical Record 4/ 1974,Richard M. Pearl,Minerals of the Pike’s Peak Granite,,
Mineralogical Record 4/ 1974,Carl A. Francis,Development of the Amherst College Mineral Collection ,,
Mineralogical Record 5/ 1974,Sergio Gallo,"Melanophlogite, A New and Interesting Find",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 05 300.pdf
Mineralogical Record 5/ 1974,J. A. Speer and E. C. Martin,Pennsylvania Minerals: I Violarite from the Gap Nickel Mine,,
Mineralogical Record 5/ 1974, Arthur Montgomery,"An American Mineralogist, Part VI",,
Mineralogical Record 5/ 1974,Philip C. Goodell,"A Typical Sulfosalt Environment: The Mineralogy of the Julcani District, Peru",,
Mineralogical Record 5/ 1974,Jacques P. and Jeannine O. Casseclanne,"Mineral Collecting Localities from the Capelinha-Malacacheta Area (State of Minas Gerais, Brazil)",,
Mineralogical Record 5/ 1974,Henry Barwood,"Iron Phosphate Mineral Locality at Indian Mountain, Alabama",,
Mineralogical Record 6/ 1974,Arthur Montgomery,"An American Mineralogist, Part 7",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1974 06 300.pdf
Mineralogical Record 6/ 1974,Brian Mason and Pete J. Dunn,"An Unusual Occurrence of Bobierrite at Wodgina, Western Australia",,
Mineralogical Record 6/ 1974,George R. Rossman and Richard L. Squires,"The Occurrence of Alstonite at Cave in Rock, Illinois",,
Mineralogical Record 6/ 1974,Woodrow Thompson,"The Palermo Mine, New Hampshire",,
Mineralogical Record 6/ 1974,Robert E. Winchell and Roland C. Rouse,The Mineralogy of the Boleite Group,,
Mineralogical Record 6/ 1974,Gerald Jungles,"Galkhaite: A Newly Described Mineral From Siberia Found at the Getchell Mine, Nevada",,
Mineralogical Record 1/ 1975,Arthur Montgomery,"An American Mineralogist, Part VIII",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 01 300.pdf
Mineralogical Record 1/ 1975,Dean A. McCriIlis,Gem Tourmaline Rediscovered at Newry,,
Mineralogical Record 1/ 1975,Pete J. Dunn,"Elbaite From Newry, Maine",,
Mineralogical Record 1/ 1975, R. L. Ansin,"Minerals of the Tui Mine, New Zealand",,
Mineralogical Record 1/ 1975,S. A. Williams and Phillip Matter III,emite: A New Bisbee Mineral,,
Mineralogical Record 2/ 1975,Arthur Montgomery,"An American Mineralogist, Part IX",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 02 300.pdf
Mineralogical Record 2/ 1975,Richard Gaines,"The I. M. A. Meetings in Germany, 1974",,
Mineralogical Record 2/ 1975,Peter B. Leavens and Thomas A. Simpson,"Iron-Manganese Phosphates of the Williams Pegmatites, Coosa County, Alabama",,
Mineralogical Record 2/ 1975,H. Earl Pemberton,"The Crystal Habits and Forms of the Minerals of Searles Lake, San Bernadino County, California",,
Mineralogical Record 2/ 1975,J. H. Puffer,"The Kramer Borate Mineral Assemblage, Boron, California",,
Mineralogical Record 3/ 1975,Dwight Weber and R. A. Gaal,Quenstedtite from California,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 03 300.pdf
Mineralogical Record 3/ 1975,T. J. Trebisky and S. B. Keith,Descloizite from the C and B Vanadium Mine,,
Mineralogical Record 3/ 1975,Jack Crowley,"The Minerals of the Zinc Hill Mine, Inyo County, California",,
Mineralogical Record 3/ 1975,William A. Henderson,The Bertrandites of Connecticut,,
Mineralogical Record 3/ 1975,"Robert B. Cook, Jr.","The Mineralogy of the Department of Oruro, Bolivia",,
Mineralogical Record 3/ 1975,K. G. Snetsinger,What’s In a Name: Starkeyite vs. Leonhardtite,,
Mineralogical Record 4/ 1975,"John S. White, Jr.","Levyne - Offretite from Beech Creek, Oregon",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 04 300.pdf
Mineralogical Record 4/ 1975,Lance E. Kearns,Fluoborite - A New Locality,,
Mineralogical Record 4/ 1975, Terry Szenics,Ed Over at the Red Cloud,,
Mineralogical Record 4/ 1975,"G. E. Dunning, J. F. Cooper, Jr. and J. S. White, Jr.","Chromian Alumohydrocalcite from California, and Knipovichite Discredited",,
Mineralogical Record 4/ 1975, Paul Brian Moore,A Mineralogist Looks at His Profession,,
Mineralogical Record 4/ 1975,Vandall T. King,Newry Maine - A Pegmatite Phosphate Locality,,
Mineralogical Record 4/ 1975,Pete J. Dunn,National Mineral Collection Supports Research,,
Mineralogical Record 4/ 1975,Esther Gamma,Mineral Shows in Switzerland,,
Mineralogical Record 5/ 1975,Robert W. Jones,The Gunnell Crystal Collections,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 05.pdf
Mineralogical Record 5/ 1975,Russel P. McFaIl,Some Random Remarks About Collecting and Collectors,,
Mineralogical Record 5/ 1975,John Carlon and James R. Winchell,New Barite Find in Southern Illinois,,
Mineralogical Record 5/ 1975,F. Cesbron and P. Bariand,"The Uranium-Vanadium Deposit of Mounana, Gabon",,
Mineralogical Record 5/ 1975,Arthur Roe,The C.U. Shepard Mineral Collection and the Two Drs. Shepard,,
Mineralogical Record 5/ 1975, Lt. Col. Q. Wight,A New Mineral - Almost,,
Mineralogical Record 6/ 1975,"John S. White, Jr.",Fersmite from North Carolina,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1975 06 300.pdf
Mineralogical Record 6/ 1975,"Robert B. Cook, Jr.","The Occurrence of Creedite of Colquiri, Inquisivi Province, Department ol La Paz, Bolivia",,
Mineralogical Record 6/ 1975,Jacques P. and Jeannine O. Cassedanne,Minerals of the Lead-Zinc Localities of Brazil,,
Mineralogical Record 6/ 1975,"Pete J. Dunn and John H. Marshall, Jr.",The Loudville Lead Mines,,
Mineralogical Record 6/ 1975, Arthur Roe,A New Mineral Almost – II,,
Mineralogical Record 6/ 1975,Pete J. Dunn,"Rosenhahnite, A Second Occurrence with the Zeolites of the Durham Quarry, Durham, Wake County, North Carolina ",,
Mineralogical Record 1/ 1976,Robert L. Reuss,"Minerals of the Bald Mountain Skarn, Pipestone Pass Area, Montana",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 01 300.pdf
Mineralogical Record 1/ 1976,Brian Mason,"Famous Mineral Localities-Broken Hill, Australia",,
Mineralogical Record 1/ 1976,Joseph E. Taggart and Charles Owen Grigsby,An Occurrence of Multiple Japan-Law Quartz Twins,,
Mineralogical Record 2/ 1976,Brian M. England F.G.A.A.,"Glendonites, Their Origins and Description",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 02 300.pdf
Mineralogical Record 2/ 1976,J. Alexander Speer,Pennsylvania Minerals: ll. Strontianite,,
Mineralogical Record 2/ 1976,Jack Lowell and Ted Rybicki,"Mineralization of the Four Peaks Amethyst Deposit, Maricopa County, Arizona ",,
Mineralogical Record 2/ 1976," Ole V. Petersen, Ole Johnsen and Erik S. Leonardsen","Nordstrandite From Narssarssuk, Greenland",,
Mineralogical Record 2/ 1976,"John S. White, Jr.",A New Mineral Almost-IlI,,
Mineralogical Record 3/ 1976,William Kohlberger,"Minerals of the Laurium Mines, Attica Greece ",,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 03 300.pdf
Mineralogical Record 3/ 1976,Alexander Kipfer,The Zurich Show - 1975,,
Mineralogical Record 4/ 1976,,Anne Voileau Interview,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 04 300.pdf
Mineralogical Record 4/ 1976,F. A. Cajori,Grand Junction Barite,,
Mineralogical Record 4/ 1976,"John E. McLane, B. B. Finkelman and B. B. Larson",Examination of Sulfur-Pyrite Spherules from Mt. Baker Washington,,
Mineralogical Record 4/ 1976,,Two Poems,,
Mineralogical Record 4/ 1976,B. C. Staveley,Minerals of Marbridge Mines Limited,,
Mineralogical Record 4/ 1976, Paul Tambuyser,Morphology of the Pyrite Aggregates from Cap- Blanc- Nez (France),,
Mineralogical Record 4/ 1976,"Wilson W. Crook, lll",Yttrocrasite from Central Texas,,
Mineralogical Record 5/ 1976,Hope Pantell,The Ontonogan Copper Boulder,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 05 300.pdf
Mineralogical Record 5/ 1976,Richard V. Gaines,Beryl - A Review,,
Mineralogical Record 5/ 1976,Anne Voileau,Morocco Mineralogy,,
Mineralogical Record 5/ 1976,,Victor Yount Interview,,
Mineralogical Record 5/ 1976,Rock H. Currier,The Production of Zeolite Mineral Specimens from the Deccan Basalt in India,,
Mineralogical Record 6/ 1976,Marvin Hanner,Mordenite at Wolf Creek Pass,Colorado Issue,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Mineralogical Record\Mineralogical Record als pdf\Mineralogical Record 1976 06 300.pdf
Mineralogical Record 6/ 1976,Donald Grybeck,Additions to the Ore Mineralogy of Colorado,Colorado Issue,
Mineralogical Record 6/ 1976,Richard A. Kosnar and Harold W. Miller,Crystallized Minerals ot the Colorado Mineral Belt,Colorado Issue,
Mineralogical Record 6/ 1976,Wendell E. Wilson,"Famous Mineral Localities – Saint John’s Island, Egypt ",Colorado Issue,
Mineralogical Record 1/ 1977,Peter B. Leavens and Richard W. Thomssen,"Famous Mineral Localities-Prince of Wales Island, Alaska",,
