Lapis 2/ 1984,E.J. Zirkl,Verfälschte Pseudomorphosen von Muskovit nach Staurolith - Zwillingen,,
Lapis 2/ 1984,"G. Bertoldi, M. Boscardin, V. Mattioli","Interessante Mineralien aus dem Vicentino, Italien",,
Lapis 2/ 1984,G. Pascher,Mineralien von der Acherwiese im Fichtelgebirge,,
Lapis 2/ 1984,W. Lieber,"Aufgewachsene Sagenitgitter aus der Cavradischlucht , Schweiz",,
Lapis 2/ 1984,T. Fehr,Neue Mineralien,"Asselbornit, Bonschtedtit, Cabriit, Charlesit, Chessexit, Chlormagaluminit, Gainesit, Kamiokit, Kittatinnyit, Lithiotantit, Loudounit, Natrobistantit, Rhodplumsit, Sacharowit, Tantit, Tobelit, Wadsleyit, Wallkilldellit, Wijuntspachkit (Vijunspakhit)",
Lapis 2/ 1984,G. Prock,"Alpine Kluftmineralien aus dem Naßfelder Tal, Österreich",,
Lapis 3/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Cuprit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 03 300.pdf
Lapis 3/ 1984,K. Schebesta,"Seltene Mineralien aus den alten Goldschlacken im Rauriser Tal, Österreich",,
Lapis 3/ 1984,T. Schorr,Beryll aus dem Schwarzwald,,
,R. Poeverlein,Die Bertranditfunde aus alpinene Klüften der Ostalpen,,
Lapis 3/ 1984,W. Lieber,"Cuprit und Kupfer von Chuquicamata, Chile",,
Lapis 3/ 1984,H.J. Kutzer,Die Untersuchung von Schlacken mit dem Lötrohr,,
Lapis 3/ 1984,T. Fehr,Neue Mineralien,"Bostwickit, Eclarit, Munirit, Schulenbergit, Tristramit, Derbylith, Viitaniemit",
Lapis 3/ 1984,R. Hochleitner,"Eine gefälschte Phosgenitstufe von Monteponi, Sardinien",,
Lapis 4/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Betafit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 04 300.pdf
Lapis 4/ 1984,W. Schäfer,Die kolumbianischen Smaragdlagerstätten von Chivor und Muzo,,
Lapis 4/ 1984,S. Voigt,Chrysoberyll-Kristalle aus Niederösterreich,,
Lapis 4/ 1984,"R. Cannon, K. H. Gottschalk",Sekundärmineralien von der Blei- und Zinkerzlagerstätte Ramsbeck,,
Lapis 4/ 1984,C. Weise,Roter Anglesit aus Marokko – die Chronik einer Fälschung,,
Lapis 4/ 1984,R. Poeverlein,"Harmotom aus dem Seebachkar, Obersulzbachtal",,
Lapis 4/ 1984,T. Fehr,Neue Mineralien,"Ferrostrunzit, Fransoletit, Hashemit, Henryit, Janhaugit, Wilhelmvierlingit, Dervillit",
Lapis 5/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Stilbit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 05 300.pdf
Lapis 5/ 1984,Dr. H. J. Wilke,Die Drusenminerale der westindischen Basalte,,
Lapis 5/ 1984,Dr. W. Lieber,Chemische Untersuchungen an “Poona”-Mineralien,,
Lapis 5/ 1984,Dr. W. Lieber,"Ein Besuch im Yellowstone Park, USA",,
Lapis 5/ 1984,R. Hochleitner,Geologie: Erscheinungen des Vulkanismus,,
Lapis 5/ 1984,K. Noll,Der alte Bergbau bei Imsbach am Donnersberg und seine Mineralien,,
Lapis 5/ 1984,Dr. H. J. Wilke,"Die Mineralienbörse in Tucson, Arizona 1984",,
Lapis 6/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Fiszelyit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 06 300.pdf
Lapis 6/ 1984,Dr. W. Wilson,"Die Wulfenitfundstelle Los Lamentos, Mexico",,
Lapis 6/ 1984,Prof. Dr. K. Walenta,"Neue Mineralfunde von der Grube Clara, Schwarzwald",,
Lapis 6/ 1984,Arbeitsgemeinschaft Mineralogie Graz,Oberdorf an der Laming – die berühmte Strontianitfundstelle in Österreich,,
Lapis 6/ 1984,T. Fehr,Neue Mineralien,"Keljanit, Khanneshit, Oursinit, Potosiit, Pumpellyit- (Mn²+), Sayrit, Sturmanit, Sulfotsumoit, Tetraauricuprid, Taimjirit",
Lapis 6/ 1984,C. Weise,Fälschung,"Nicht alles, was glänzt, ist Gold",
Lapis 6/ 1984,R. Hochleitner,Nationalpark Hohe Tauern,,
Lapis 6/ 1984,R. Rykart,Authigene Quarzkristalle,,
"Lapis 7,8/ 1984","K.L. Weiner, R. Hochleitner",Steckbrief: Smithsonit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 07 08 300.pdf
"Lapis 7,8/ 1984",P. Keller,"Tsumeb, Namibia - eine der spektakulärsten Mineralfundstellen der Erde",!!,
"Lapis 7,8/ 1984",T. Fehr,Neue Mineralien,"Aschamalmit, Bulachit, Chromdravit, Garyansellit, Gebhardit, Jasmundit, Lithosit, Lunjokit, Molybdofornacit, Santaclarait, Terskit, Uschkowit, Walentait, Wilhendersonit, ",
Lapis 9/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Nagyagit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 09 300.pdf
Lapis 9/ 1984,"H. Kaiser, C. Schlomann","Die Blei-Zink-Lagerstätte am Schauinsland, Schwarzwald",,
Lapis 9/ 1984,G. Schnorrer – Köhler,Topas und Beryll aus Namibia,,
Lapis 9/ 1984,G. Schnorrer – Köhler,Die Mineralien der Grube Reichensteinerberg im Westerwald,,
Lapis 9/ 1984,R. Hochleitner,Fälschung,Eine gefälschte Bergkristallstufe,
Lapis 10/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Ilmenit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 10 300.pdf
Lapis 10/ 1984,"S. Huber, P.Huber",Libethen - seltene Kupfermineralien aus der Tschechoslowakei,"Geschichte des bergbaues; Geologie, Erzvorkommen und Grubenreviere; Entdeckung und Klassifikation dreier Kupfermineralien; Mineralbestand Libethen - Pojnik",
Lapis 10/ 1984,W. Hofmann,Rhodochrosit - eien Spezialsammlung,,
Lapis 10/ 1984,"T. Fehr, J. Röhrnbauer","Loveringit vom Lohning - Bruch, Rauris",,
Lapis 10/ 1984,R. Hochleitner,Kampylit von Cumberland,,
Lapis 10/ 1984,W. Burgstaller,Tauerngold vom Waschgang,"Geographische Lage; Geologie der Lagerstätte; Historisches über den Bergbau ""Waschgang""; Beschreibung der bis Juli 1984 gefundenen Mineralien",
Lapis 10/ 1984,K. Schebesta,Neufunde aus den Rauriser Plattenbrüchen,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Lapis 12/ 1984,"K.L. Weiner, R. Hochleitner",Steckbrief: Strunzit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1984 12 300.pdf
Lapis 12/ 1984,"C. Rewitzer, N. Röschl",Portugal,"Fundortbeschreibung und Reisetips zu: Bendada, Seixo Amarelo, Tragos, Freixiosa, Fornos de Algodres, Mangualde, Venturinha, Folgoshino, Moncorvo",
Lapis 12/ 1984,F. Treitl,Xenotim und Monazit von Amstall im Waldviertel,,
Lapis 12/ 1984,"U. Hauner, A. Lang",Herzogau - die Wiederentdeckung eines verschollenen Fundorts,,
Lapis 12/ 1984,"K.H. Tausend, R. Hochleitner",Eigentümliche Vanadinitkristalle aus Marokko,,
Lapis 1/ 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Hedenbergit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 01 300.pdf
Lapis 1/ 1985,M. Bleuel,Altenmittlau,Eine berühmte Azuritfundstelle,
Lapis 1/ 1985,R. Hochleitner,Mineralientage München 1984,,
Lapis 1/ 1985,A. Kanka,Karneol von Unteralpfen,,
Lapis 1/ 1985,"E.J.Zirkl, H. Stehlik","Ein Mimetesit - Zwilling nach (2243) von Plaka bei Laurion, Griechenland",,
Lapis 1/ 1985,E. Gübelin,Opale aus Mexico,Feueropal,
Lapis 1/ 1985,K. Walenta,Neue Mineralien der Grube Clara,"Arsenolith, Tenorit, Russelit, Romanechit, Birnessit, Todorokit, Partzit, Anatas, Cervantit, Schoepit, Hydrotungstit, Ferritungstit, Phyllotungstit, Rankachit, Cualstibit, Leadhillit, Takovit, Caledonit, Uranotungstit, Theiesit, Arsenocrandallit, Crandallit, Arsenogoyazit, Goyazit, Richelsdorfit, Graphit, Stromeyerit, Molybdänit, Cuprobismutit",
Lapis 2/ 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Staurolith,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 02 300.pdf
Lapis 2/ 1985,G. Grundmann,Die Mineralien des Smaragdvorkommens im Habachtal,Geografische Lage; Geologischer Rahmen; Erforschungsgeschichte; Beryll - Mineralisationen; die einzelnen Mineralarten,
Lapis 2/ 1985,G.M. Heberle,Aquamarin und Bertrandit aus dem Habachtal,,
Lapis 2/ 1985,M. Fettel,Silber Arsen und Lautit aus dem Odenwald,"Steinbruch Glasberg, Niederbeerbach",
Lapis 3/ 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Aeschynit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 03 300.pdf
Lapis 3/ 1985,C. Weise,Die Bergkristall-Lagerstätten in Brasilien,,
Lapis 3/ 1985,D. Preite,"Die Fundstelle Biancavilla am Ätna, Italien",,
Lapis 3/ 1985,T. Fehr,Neue Mineralien,"Caratiit, Cualstibit, Franconit, Hotsonit, Jeppeit, Kaatialait, Kiddcreekit, Lennilenapeit, Macphersonit, Nelenit, Phosphofibrit, Retzian-La, Scotlandit, Sinkankasit, Straczekit, Sweetit, Tinsleyit, Tolbachit, Xilingolit",
Lapis 3/ 1985,R. Stroh,Fluorit vom Hocharn,,
Lapis 3/ 1985,"J. Stockinger, R. Hochleitner",Eiskristalle,,
Lapis 3/ 1985,R. Hochleitner,Achataustellung in der Mineralogischen Staatssammlung München,,
Lapis 3/ 1985,I. Berg,"Neue Mineralien vom Biberg, Saalfelden, Österreich",,
Lapis 3/ 1985,M. Fettel,"Wurtzit von Rachelshausen, Hessen",,
Lapis 4/ 1985," K.L. Weiner, R. Hochleitner",Steckbrief: Andalusit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 04 300.pdf
Lapis 4/ 1985,"T. Fehr, U.Hauner",Althütte -ein neuer Phosphatpegmatit in Ostbayern,,
Lapis 4/ 1985,C. Weise,Hyalith von Valec (Waltsch) in der Tschecheslowakei,,
Lapis 4/ 1985,J. Rosenbaum,Mineralfunde in der näheren Umgebung von Bad Ems,Blöskopf,
Lapis 4/ 1985,S. Weiß,"Neufunde und Neubestimmungen von Brissago, Tessin",,
Lapis 4/ 1985,H.J. Wilke,Tucson 1985,,
Lapis 4/ 1985,R. Hochleitner,Vulkanische Gesteine: Von Rhyolith bis Basalt,,
Lapis 4/ 1985,R. Hochleitner,"Hübneritkristalle von Pasto Bueno, Peru",,
Lapis 5/ 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Wismut,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 05 300.pdf
Lapis 5/ 1985,"G. Schnorrer-Köhler, K. Standfuss","Neue Schlackenmineralien von Laurion, Griechenland",,
Lapis 5/ 1985,A. Kanka,Achate von Schweighausen im Schwarzwald,,
Lapis 5/ 1985,"B. Ottens, R. Hochleitner",Goosecreekit aus den indischen Zeolith-Lagerstätten,,
Lapis 5/ 1985,R. Hochleitner,Die Mineralogische Staatssammlung München,,
Lapis 5/ 1985,"A. Ingelson, M. S. Evick","Vesuvian aus der Silence Lake Mine, British Columbia, Kanada",,
Lapis 5/ 1985,R. Hochleitner,Die Totalfälschung einer Vivianitstufe,,
Lapis 5/ 1985,N. Widemann,Eine gefälschte Silberstufe von Wittichen im mittleren Schwarzwald,,
Lapis 5/ 1985,R. Poeverlein,Zirkon aus alpinen Klüften der Ostalpen,,
Lapis 6/ 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Chalkosin,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 06 300.pdf
Lapis 6/ 1985,B. Drees,Mineraliensammeln in Australien,!!,
Lapis 6/ 1985,P. Horn,Moldavite - ihre Entstehung bei der Rieskatastrophe,,
Lapis 6/ 1985,R. Hochleitner,Dendriten- und Landschaftsachate,,
Lapis 6/ 1985,R. Hochleitner,Neufunde aus Marokko,,
Lapis 6/ 1985,E. Volkmann,Schneeflocken als Dauerpräparat,,
Lapis 6/ 1985,R. Hochleitner,Creedit - die Sensation  in Tucson 1985,,
Lapis 6/ 1985,A. Lang,Die Kontaktlagerstätte Kalkofen im Bayerischen Wald,,
"Lapis 7,8 / 1985","K.L. Weiner, R. Hochleitner",Steckbrief: Phenakit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 07 08 300.pdf
"Lapis 7,8 / 1985",R. Hochleitner,Die Fichtelgebirgsgranite und ihre Mineralien,Fichtelgebirge,
"Lapis 7,8 / 1985",G. Hirschmann,Die Mineralien vom Fuchsbau,Fichtelgebirge,
"Lapis 7,8 / 1985","G. Hofmann, H. Hennig",Die Mineralien vom Epprechsstein,Fichtelgebirge,
"Lapis 7,8 / 1985","C. Rewitzer, R. Hochleitner",Der Steinbruch Zufuhrt bei Tröstau,Fichtelgebirge,
"Lapis 7,8 / 1985",H. Leithner,Mineralvorkommen am Waldstein,Fichtelgebirge,
"Lapis 7,8 / 1985",R. Hochleitner,Der Rudolfstein bei Weißenstadt,Fichtelgebirge,
"Lapis 7,8 / 1985",H. Bocksrocker,Neufunde am Fichtelsee,Fichtelgebirge,
"Lapis 7,8 / 1985",H. Hippmann,Mineralfunde aus dem östlichen Fichtelgebirge,Fichtelgebirge,
,,,,
,,,,
,,,,
,,,,
,,,,
Lapis 10 / 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Lasurit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 10 300.pdf
Lapis 10 / 1985,"D. Atkinson, R.Z. Kothvala",Kaschmir - Saphir,,
Lapis 10 / 1985,G. Pascher,Goldrausch,Brandholz,
Lapis 10 / 1985,G. Pascher,Gold aus dem Fichtelgebirge,Goldkronach,
Lapis 11 / 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Pachnolith,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 11 300.pdf
Lapis 11 / 1985,P. Huber,Pezinok und Pernek in der Tschecheslowakei,,
Lapis 11 / 1985,T. Fehr,Neue Mineralien,"Abhurit, Dawanit, Doyleit, Fingerit, Georgechaoit, Kipushit, Manganotapiolit, Philipsburgit, Pokrowskit, Tausonit, Tiptopit, Tongbait, Turneaureit, Sabinait",
Lapis 11 / 1985,R. Rank,Anatas und Cuprit aus Nordbayern,,
Lapis 11 / 1985,K. Walenta,Neufunde aus dem Schwarzwald,Grube Königswart im Murgtal; Grube Neues Jahr bei Freudenstadt; Grube Friedrich Christian; Gangrevier von Hausach und Haslach (Grube Ludwig ); Gebiet von Gengenbach; Grueb Michael und Silbereckle; Südlicher Schwarzwald,
Lapis 12 / 1985,"K.L. Weiner, R. Hochleitner",Steckbrief: Schalenblende,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1985 12 300.pdf
Lapis 12 / 1985,L. Hillebrandt,Geologie und Genese der Wieslocher Lagerstätte,,
Lapis 12 / 1985,"L. Hillebrandt, H. Mohr",Der Bergbau bei Wiesloch,,
Lapis 12 / 1985,B. Schmitt,"Die Mineralien der Grube Segen Gottes, Wiesloch",,
Lapis 12 / 1985,W. Lieber,Die Schalenblende von Wiesloch,,
Lapis 12 / 1985,"U. Zwicker, N.H. Gale, Z.S. Gale",Keltisches Münzsilber aus dem Blei-Silber-Erz von Wiesloch ?,,
Lapis 1 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Wavellit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 01 300.pdf
Lapis 1 / 1986,"A. Wittern, G. Schnorrer - Köhler","Die Minerale der Glücksradhalde bei Oberschulenberg, Harz",,
Lapis 1 / 1986,R. Hochleitner,Mineralientage München 1985,,
Lapis 1 / 1986,K. Götzendorfer,Die Molybdänit-Lagerstätte an der Alpeiner Scharte,,
Lapis 1 / 1986,"V. Zebec, M. Soufek","Hyalophan von Busovaca, Jugoslawien",,
Lapis 1 / 1986,T. Fehr,Neue Mineralien,"Bowieit, Kambaldait, Lapieit, Nekrasowit, Pijipit, Ungursait, Ymengit",
Lapis 2 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Lirokonit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 02 300.pdf
Lapis 2 / 1986,S. Weiß,Geografie und Geologie von Cornwall,,
Lapis 2 / 1986,S. Weiß,Der Bergbaubezirk Camborne - Redruth,Greenville United Mine; Dolcoath Mine; Cooks Kitchen & Tincroft; Carn Brea Mine; South Crofty Mines; Wheal Gorland und Wheal Unity; Consolidated and United Mines (Gwennap); Wheal Jane Mines,
Lapis 2 / 1986,S. Weiß,Die Bergbaugeschichte Cornwalls,,
Lapis 3 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Zinnober,Cinnabarit,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 03 300.pdf
Lapis 3 / 1986,"G. Schnorrer-Köhler, G. Grundmann",Neufunde von Sankt Andreasberg,,
Lapis 3 / 1986,T. Fehr,Neue Mineralien,"Chursinit, Ehrleit, Freedit, Gerdtremmelit, Hannebachit, Jakolskiit, Kolarit, Lawrentjewit, Newskit, Penginit, Radhakrishnait, Smirnit, Swjaschinit, Thorikosit, Wijatscheslawit",
Lapis 3 / 1986,R. Hochleitner,Rutilsterne aus Brasilien,"Corrego Funda, Diamantina; Niquelandia, Goias; Ibitiara, Bahia",
Lapis 3 / 1986,D. Preite,Alpine Kluftmineralien von Baceno im Valle d´Ossola,,
Lapis 3 / 1986,K. Belendorff,Neue Mineralfunde aus dem Schwarzwald,"Rhabdophan, Phillipsburgit",
Lapis 3 / 1986,H. E. Künzel,Roedderit vom Emmelberg in der Eifel,,
Lapis 3 / 1986,E. Rondorf,Hannebachit - ein neues Mineral aus der Eifel,,
Lapis 3 / 1986,S. Weiß,Alpine Kluftvorkommen von Thulit und Piemontit im Tessin,,
Lapis 4 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Mottramit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 04 300.pdf
Lapis 4 / 1986,K. Schebesta,Neue Mineralien vom Hopffeldboden,Gadolinit Sammlung Klaus Schäfer,
Lapis 4 / 1986,R. Poeverlein,Erzmineralien vom Hopffeldboden,,
Lapis 4 / 1986,A. Zappel,Die Aeschynite der Ostalpen,,
Lapis 4 / 1986,A. Kanka,Achate von Waldhambach,,
Lapis 4 / 1986,H.J. Wilke,Tucson 1986: Angebote und Trends,,
Lapis 4 / 1986,R. Hochleitner,Tucson - die andere Börse,,
Lapis 5 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Bixbyit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 05 300.pdf
Lapis 5 / 1986,S. Weiß,"Der Grubenbezirk St. Just, Cornwall","Botallack Mine, Skarne bei Botallack ( Grylls Bunny ), Wheal Edward, Old Levant Mine; Geevor Tin Mines; Lower Bostraze Pit; Penlee Quarry; Old Wherry Mine",
Lapis 5 / 1986,S. Weiß,"Der Grubenbezirk St. Ives-Hayle, Cornwall","St. Ives Consols,; Wheal Trenwith; Great Wheal Alfred; Herland Mine; Penberthy Crofts; Rinsey - Tremearne; Wheal Penrose",
Lapis 6 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Ferrierit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 06 300.pdf
Lapis 6 / 1986,K. Nowak,"Klüfte im Bruchgraben, Hollersbachtal, Österreich",,
Lapis 6 / 1986,R. Hochleitner,Neufund von Gaudefroyitkristallen,N´Chwaning,
Lapis 6 / 1986,V. Betz,Zeolithe von Lanzarote,,
Lapis 6 / 1986,T. Fehr,Neue Mineralien,"Chenit; Denisowit, Gysinit, Gerdtremmelit, Mushinstonit, Qandilit, Sidwillit",
Lapis 6 / 1986,"R. Hochleitner, C. Rewitzer",Neue Mineralien aus den Schlacken von Laurion,,
Lapis 6 / 1986,G. Niceus,Karminit aus der Oxidationszone von Laurion,,
"Lapis 7,8 / 1986","K.L. Weiner, R. Hochleitner",Steckbrief: Argentit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 07 08 300.pdf
"Lapis 7,8 / 1986",W. Weber,Der Freiberger Bergbau,,
"Lapis 7,8 / 1986",F. Hofmann,Die Freiberger Mineralien,,
"Lapis 7,8 / 1986","W.Weber, F. Hofmann",Die mineralogisch- lagerstättenkundlichen Sammlungen der Bergakademie Freieberg,,
"Lapis 7,8 / 1986",G. Grundmann,Fundort-Ettiketten aus Freiberg,,
"Lapis 7,8 / 1986",H. Pforr,"Die Lehrgrube ""Alte Elisabeth"" - ein Kleinod des 800 - jährigen Silberbergbaues",,
Lapis 9 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief : Chloanthit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 09 300.pdf
Lapis 9 / 1986,M. Fettel,"Mineralfundstellen bei Kasern im Inneren Ahrntal, Südtirol",,
Lapis 9 / 1986,G. Grundmann,Lötrohrprobierkunde - Ein bemerkenswertes Lötrohrprobierbesteck,,
Lapis 9 / 1986,"E.J. Gübelin, J.I. Koivula",Einschlüsse in Quarz,,
Lapis 9 / 1986,P. Keller,Neue Minerale von Tsumeb,,
Lapis 9 / 1986,K. Belendorff,Neufunde von Richelsdorf,,
Lapis 10 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief: Mellit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 10 300.pdf
Lapis 10 / 1986,"R. Dietrich, R. Hochleitner",Mineralien von Neheim - Hüsten im Sauerland,,
Lapis 10 / 1986,T. Fehr,Neue Mineralien,"Canaphit, Mammothit, Mopungit, Natriumpharmakosiderit, Perlialith, Paulkerrit, Petrowskait, Rapidcreekit, Tuperssuatsiait",
Lapis 10 / 1986,R. Hochleitner,Sturmanit und Ettringit aus den Kalahari - Manganfeldern in Südafrika,,
Lapis 10 / 1986,K. Belendorff,"Erze und Sekundärmineralien von Nieder - Beerbach, Odenwald",Steinbruch am Glasberg,
Lapis 10 / 1986,R. Discherl,"Chalkostibit von Sankt Gertraudi bei Brixlegg, Tirol",,
Lapis 10 / 1986,K.L. Weiner,Ein besonderer Quarzkristall aus Brasilien,angelöster Quarz,
Lapis 10 / 1986,R. Geipel,Kristallschätze der Schweiz,,
Lapis 11 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief : Childrenit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 11 300.pdf
Lapis 11 / 1986,K. Nowak,Mineralien vom Saurüssel im Zillertal,,
Lapis 11 / 1986,P.E. Kirchner,"Danburit aus dem Kötschachtal bei Badgastein, Österreich",,
Lapis 11 / 1986,R. Hochleitner,Bertrandit vom Beryller im ntersulzbachtal,,
Lapis 11 / 1986,T. Fehr,Neue Mineralien,"Hydroxyl - Bastnäsit - (Nd), Imiterit, Khamrabjajewit, Obradovicit, Oyelit, ",
Lapis 11 / 1986,H. J. Wilke,Die Mineralogische Sammlung der Harvard - Universität,,
Lapis 11 / 1986,M. Fettel,Arsenolamprit aus dem vorderen Odenwald, ,
Lapis 11 / 1986,H. J. Wilke,Die rosaroten Kristalle aus der Mojave - Wüste,,
Lapis 11 / 1986,"S. Baret, R. Hochleitner",Brochantit auf Cerussit vom Schauinsland, ,
Lapis 12 / 1986,M. Fettel,Der erste Odenwälder Silber - Ausbeute - Taler,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1986 12 300.pdf
Lapis 12 / 1986,"K.L. Weiner, R. Hochleitner",Steckbrief : Anthophyllit,,
Lapis 12 / 1986,"W. Schüller, V. Betz",Die Mineralien vom Emmelberg,,
Lapis 12 / 1986,E. Rondorf,Roedderit und Eifelit aus der Eifel,,
Lapis 12 / 1986,E. Rondorf,Pseudobrookit und Rutil aus der Eifel,,
Lapis 12 / 1986,T. Fehr,Neue Mineralien,"Baghdadit, Ginsburgit, Haraelakhit, Irtyschit, Izoklakeit, Juschkinit, Keivyit - (Y), Kuliokit - (Y), Mannardit",
Lapis 1 / 1987,"K.L. Weiner, R. Hochleitner",Steckbrief: Embolit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1987 01 300.pdf
Lapis 1 / 1987,G. Schnorrer - Köhler,Die Minerale der Grube Marie bei Wilnsdorf im Bergrevier Siegen II,,
Lapis 1 / 1987,E. Zirkl,Ein ungewöhnliches Mineralienbuch,,
Lapis 1 / 1987,K. Kirner,Sternquarzgeoden mit Pyrolusitnadeln,,
Lapis 1 / 1987,T. Fehr,Neue Mineralien,"Mantiennit, Mathewrogersit, Moreauit, Protasit, Shigait, Sverigeit, Thometzekit, Tokkoit, Uchucchacuait, Zoubekit",
Lapis 1 / 1987,R. Hochleitner,Mineralientage München 1986 - Börsenbericht,,
Lapis 1 / 1987,"T. Fehr, H. Discherl",Chalkophanit von Laurion,,
Lapis 1 / 1987,"G. Schnorrer - Köhler, H. Stieglitz","Valentinit - ein neues Mineral von Ramsbeck, Sauerland",,
Lapis 1 / 1987,"K.L. Weiner, H. Hager",Wachstumsspiralen auf Graphitkristallen,,
Lapis 1 / 1987,R. Hochleitner,Ein Skapolith  - Katzenauge,,
Lapis 2 / 1987,"K.L. Weiner, R. Hochleitner",Steckbrief : Kakoxen,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Lapis\Lapis als pdf\Lapis 1987 02 300.pdf
Lapis 2 / 1987,R. Winkler,Berylliummineralien in der Umgebung von Böckstein,,
Lapis 2 / 1987,M. Fettel,Ein neues Vorkommen von Wismuterzen im Vorderen Odenwald,,
Lapis 2 / 1987,R. Hochleitner,Senait - Kristalle aus Brasilien,,
Lapis 2 / 1987,H. Nickel,"Zu besichtigen : eien alpine Zerrkluft am Gerstenegg, Schweiz",,
Lapis 2 / 1987,"K. Ubrigkeit, L. Liebig",Die Mineralien der Kalkgrube Lieth bei Elmshorn,,
Lapis 2 / 1987,"J. Tron, R. Müller",Scawtit von Maroldsweisach,,
